id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
82672,121368,Overlord,"As the dictatorial ruler of the Epsilon Galaxy, the player has obtained complete, indisputable authority. However, during a scientific experiment in hyperdrive technology, Epsilon scientists discovered four ""buffer"" dimensions, each containing a number of barren planets that exist between the Epsilon Galaxy and another alien dimension. Unfortunately, the most powerful empires from these alternate dimensions have also just discovered these zones through their own experiments. The player must battle these alien species for control of these buffer worlds, to ensure that their rule in the Epsilon Galaxy remains intact.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82782,49004,World Circuit Series,NULL,1992-04-01 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
82828,127480,"Dr. Livingstone, I Presume?",NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82952,38154,CB Chara Wars: Ushinawareta Gag,NULL,1992-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83341,8482,Lure of the Temptress,NULL,1992-12-31 00:00:00.000,8,NULL,NULL,NULL,74.6255,11
83370,99455,Tiny Toons: Babs' Big Break,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83630,11920,Assassin,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83639,11926,AV8B Harrier Assault,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83675,2307,Amazon: Guardians of Eden,NULL,1992-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83857,47250,Puyo Puyo,NULL,1992-10-01 00:00:00.000,1,NULL,NULL,NULL,65.1651,9
83896,40451,Suzuka 8 Hours,NULL,1992-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84038,2397,WWF European Rampage Tour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84054,42454,Super Play Action Football,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84191,5436,Sherlock Holmes: Consulting Detective Vol. II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84223,49040,Jack Nicklaus Golf,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,2
84391,124878,Wimbledon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84459,8043,Tom and Jerry: The Movie,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84515,5378,Ecco the Dolphin,"The game opens with Ecco, a bottlenose dolphin, as he and his pod are swimming in their home bay. A podmate challenges Ecco to a game to see how high he can jump into the air. When he is in the air, a giant waterspout forms and sucks up all marine life in the bay except Ecco, leaving him alone in the bay. Upon leaving the bay, Ecco swims around meeting other marine life including other dolphins who tell them they have felt the storm and the entire ocean is in chaos. An orca Ecco encounters tells him to travel to the Arctic to meet the ""Big Blue,"" an old blue whale revered by marine life for its age and wisdom, who might be able to help him on his journey. Arriving in the Arctic after a long travel through the ocean, Ecco finds the Big Blue who informs the dolphin the storms occur every 500 years. Though the Big Blue doesn't know what causes the storms, he suggests Ecco find the Asterite, the oldest life form on Earth. He leaves the Arctic and travels to a deep cavern where he finds the Asterite. The Asterite greets Ecco telling him though it has the power to aid him, the Asterite cannot because orbs from its body have been lost. The Asterite tells him to go to the sunken ruins of the city of Atlantis, and use the time machine left behind by the Atlanteans.

Ecco travels to the sunken city of Atlantis, where he discovers an ancient library filled with Glyphs, giant crystals stored with information. From the library Ecco learns the origins of the storms, an alien race known as the Vortex lost the ability to produce food on their planet, so every 500 years when the planets align, they use their technology to harvest the waters of Earth. The Atlanteans fought a long war with the Vortex that ended when a beam struck Atlantis from space sending the city into the depths of the ocean. Learning this, he activates the time machine and travels 55 million years into Earth's past. While Ecco is in the past he learns an ancient song to communicate with a Pteranodon. Ecco locates the Asterite in the past but is immediately attacked by it. Forced into battle, he manages to dislodge a globe from it. This opens a time portal and he is sent back into the present. After receiving the globe, the Asterite grants him the power to turn his sonar into a deadly weapon against the Vortex, as well as the abilities to breathe underwater and to slowly regenerate lost health. The Asterite instructs him to use the time machine to travel back in time to the hour of the harvest. This time he manages to be sucked into the waterspout with his pod. Ecco is sent flying through outer space to a giant tube-like machine. Making his way through the construct Ecco arrives on the planet Vortex engaging the aliens in combat. He makes his way to the Vortex Queen and engages her in a fight. When the Queen is defeated she spits out Ecco's pod she ate and they make their quick escape back to Earth.",1992-12-23 00:00:00.000,14,NULL,30.0000,1,72.7351,52
84692,116159,Darkness Hour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84975,45687,Frog Dude,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85126,144462,Inspecteur Banaan en de ontvoering van Mabella,Famous Popstar Mabella has been kidnapped and it's up to Inspecteur Banaan (Inspector Banana) to solve the case and rescue Mabella.,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85413,11893,Alien World,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85653,48616,Asmik-kun Land,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85681,11928,B17 Flying Fortress,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85744,48968,Knight Quest,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,55.0000,0
86797,12717,Plan 9 From Outer Space,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86813,48158,The Great Waldo Search,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87077,46523,16 Tiles Mahjong,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87112,12913,Thunderhawk,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87143,63467,Gekisha Boy,NULL,1992-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87223,48420,Monster Maker: 7-tsu no Hihou,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87294,41022,Popeye 3: WrestleCrazy,NULL,1992-06-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87340,18382,Cosmo Gang the Puzzle,NULL,1992-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87348,11899,American Tag-Team Wrestling,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87376,7723,The Island of Dr. Brain,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
87404,48726,Bakushou!! Jinsei Gekijou 3,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87561,45379,Star Wars: Attack on the Death Star,NULL,1992-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87576,45174,Barbie: Game Girl,NULL,1992-11-01 00:00:00.000,1,NULL,NULL,NULL,80.0000,4
87648,39622,Andro Dunos,NULL,1992-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87705,46534,David Crane's Amazing Tennis,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88024,138313,Mega Lo Mania & First Samurai,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88026,126452,Switchblade II,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88120,3344,Super Bowling,NULL,1992-09-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
88191,37714,F1 Circus '92,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88202,9156,R.C. Pro-Am II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88392,48583,Battle Storm,NULL,1992-01-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88539,48544,Bikkuriman World: Gekitou Sei Senshi,NULL,1992-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88665,14157,Air Support,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88706,12197,Project-X,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88741,46533,David Robinson's Supreme Court,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88786,50417,Lord of the Rings Vol II: The Two Towers,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88926,12385,Aces of the Pacific,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89026,12679,MegaTraveller 2: Quest for the Ancients,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89706,1434,Fire Emblem Gaiden,"The game follows two protagonists, lifelong friends Alm and Celica, over the course of five chapters and takes place in two kingdoms on the continent of Valentia: Rigel and Zofia. The world map is slowly revealed for players to traverse through the game's five chapters.",1992-03-14 00:00:00.000,5,1,NULL,NULL,79.6434,15
89768,48723,Business Wars,NULL,1992-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89930,46259,Traysia,NULL,1992-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90024,49022,Rolan's Curse 2,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,73.0000,1
90220,185637,Rocket Factory,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90225,5432,Sega Classics Arcade Collection 4-in-1,NULL,1992-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90247,39880,BRap Boy,NULL,1992-04-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90303,12680,Mercenary III: The Dion Crisis,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
90323,12657,Kid Gloves II: The Journey Back,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90470,12721,Premiere,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90903,37271,Special Forces,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91046,14333,Boppin',"Boppin' takes place in a pocket universe created by an arcade machine. The villains from other games have been captured by a hero named Hunnybunz, putting all of the heroes out of work. Your job is to free the villains and defeat the good Hunnybunz.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91051,42535,Blazing Skies,NULL,1992-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91154,12820,Warriors of Releyne,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91202,48944,Fastest Lap,NULL,1992-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91224,42469,Q*bert 3,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91282,46164,Top Pro Golf,NULL,1992-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91289,48925,Spy vs Spy Operation: Booby Trap,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1
91526,48162,Goal! Two,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91573,46075,Kidou Keisatsu Patlabor: 98-Shiki Kidou Seyo!,NULL,1992-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91732,14777,Jim Power in Mutant Planet,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91808,40386,Monkey Mole Panic,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91970,96395,The Terminator,"The Terminator loosely follows the plot of the 1984 Arnold Schwarzenegger film. The game begins in the future, where the hero Kyle Reese must battle through a post-apocalyptic future in order to go back in time to 1984 Los Angeles. Once there, he must progress through various checkpoints as outlined by the main movie plot: Find Sarah Connor, shootout at the police station, and the climax in the factory.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92010,12783,Striker,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
92114,121833,BZFlag,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92116,12801,Trolls,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92351,46932,Sango Fighter,NULL,1992-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92393,48952,Double Dribble: 5 on 5,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,54.0000,0
92502,48946,Fish Dude,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,0
92598,48196,"The Mutant Virus: ""Crisis in a Computer World!""",NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92628,73454,Kouryu Densetsu Villgust: Kieta Shoujo,The object of the game is to rescue your girlfriend and to return to modern Japan from a parallel medieval world. The player controls five people as they fight apes and skeletons for experience points. There are lots of weapons to buy and players can only enter certain houses that have doors visibly on them.,1992-05-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93151,63389,Igo-Shinan '93,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93293,91632,Elifoot 2,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93580,9929,Super Double Dragon,NULL,1992-10-01 00:00:00.000,2,NULL,NULL,NULL,76.3129,15
93843,64009,Quiz Meitantei Neo & Geo,NULL,1992-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93859,46230,Cal Ripken Jr. Baseball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93958,9645,Jill Saves the Prince,"Jill of the Jungle follows the basic premise of the many platform games released in the early 1990s era of gaming, including Duke Nukem and Commander Keen. Jill (of the Jungle) must make her way through the jungle, defeating various monsters and collecting keys to open up new areas. Unusually, the game does not contain any boss fights, but focuses instead on puzzle games.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94017,49078,Kaeru no Tame ni Kane wa Naru,"In a land far away, the two princes—Richard (of the Custard Kingdom) and the game's main protagonist (prince of the Sablé Kingdom)—have shared a friendly rivalry since they were small children. They often compete, although it usually ends in a tie or close win. In Fencing however, Prince Richard is always the victor. One day a messenger arrives from a small neighboring kingdom, warning the princes that the evil King Delarin has invaded the Mille-Feuille Kingdom and captured the beautiful princess Tiramisu. In yet another boastful attempt to best the Sablé Prince, Richard grabs a boat and rushes towards the kingdom. The Sablé Prince is left trying to catch up. While on his journey, he and Richard (along with others) are transformed into frogs in an attempt to reveal the true happenings in this kingdom.",1992-10-14 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,3
94100,5350,Aerobiz,NULL,1992-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94216,4390,World Trophy Soccer,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
94421,62598,Noobow,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94461,65387,SD Gundam Gaiden 2: Entaku no Kishi,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94532,70334,Simulador Profesional de Fútbol,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95025,4245,John Madden Football '93,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95058,4380,Clue,NULL,1992-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95075,38052,Dizzy's Excellent Adventures,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95158,7825,Cool World,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,63.0000,1
95190,38160,SD Kidou Senshi Gundam: V Sakusen Shidou,NULL,1992-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95196,46165,Thunder Pro Wrestling Retsuden,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95209,22611,Links 386 Pro,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95373,40481,TH Strikes Back,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95376,42401,Super Gachapon World: SD Gundam X,NULL,1992-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95382,12822,The Prophecy,"The game takes place in the Kingdom of Blue Rocks, in which the player takes the role of a good wizard named Ween, who is tasked to take on the evil wizard Kraal. In three days' time, at the day of the Great Eclipse, Kraal plans to take over the kingdom. However, a prophecy states that, if three grains of sand are placed in the Revuss hourglass at the day of the eclipse by a brave hero, Kraal's doom would be sealed. To fulfill the prophecy in the limited time of three days, the player must go on three quests, solving various puzzles along the way to be rewarded three grains of sand that the player must place in the Revuss hourglass.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95677,10855,Bunny Bricks,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95755,46200,Rolo to the Rescue,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95833,42404,Song Master,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95931,71987,Disney's Ariel the Little Mermaid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96171,40417,Saboten Bombers,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96431,19117,Super Smash T.V.,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96659,14211,ADI English: 12/13 Years,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96903,42129,Air Zonk,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96945,37843,Super Birdie Rush,NULL,1992-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96954,48248,Sesame Street Countdown,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96978,70475,The Jetsons: The Computer Game,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97126,38284,Super Fire Pro Wrestling 2,NULL,1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97141,48116,Kick Master,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97187,38205,Super F-1 Hero,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97344,40197,Hexion,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97397,42102,Dungeons & Dragons: Order of the Griffon,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97435,4435,Fatal Fury 2,"After Geese Howard's death in the original Fatal Fury, a mysterious nobleman becomes the sponsor of the new ""King of Fighters"" tournament. This time, the tournament is held worldwide with fighters around the globe competing. As the single player mode progresses, the mysterious challenger begins defeating the participants from the previous Fatal Fury game (Michael Max, Hwa Jai, Duck King, Tung Fu Rue and Richard Meyer), searching for the man responsible for defeating Geese.",1992-01-10 00:00:00.000,1,NULL,NULL,NULL,70.0191,29
